date,region,resource_type,usage_cpu,usage_storage,users_active,day_of_week,month,quarter,is_weekend,utilization_ratio,storage_efficiency,cpu_lag_1,cpu_lag_3,cpu_lag_7,cpu_roll_mean_7,cpu_roll_mean_30,cpu_roll_max_7,cpu_roll_min_7
2023-01-16,North Europe,Storage,68,1890,343,0,1,1,False,0.6868686868686869,0.9473684210526316,56.0,84.0,82.0,76.28571428571429,77.5,92.0,56.0
2023-01-16,North Europe,VM,56,1217,422,0,1,1,False,0.5656565656565656,0.6100250626566416,67.0,85.0,65.0,78.28571428571429,77.8,92.0,56.0
2023-01-16,East US,Container,97,1228,386,0,1,1,False,0.9797979797979798,0.6155388471177945,66.0,83.0,81.0,77.0,77.33333333333333,97.0,65.0
2023-01-16,Southeast Asia,Storage,88,608,380,0,1,1,False,0.8888888888888888,0.3047619047619048,70.0,81.0,93.0,84.14285714285714,77.13333333333334,99.0,70.0
2023-01-16,West US,Container,68,575,464,0,1,1,False,0.6868686868686869,0.2882205513784461,61.0,70.0,76.0,68.28571428571429,71.0,94.0,56.0
2023-01-16,West US,Storage,61,944,432,0,1,1,False,0.6161616161616161,0.4731829573934837,68.0,94.0,51.0,69.42857142857143,71.6,94.0,56.0
2023-01-16,West US,VM,68,676,299,0,1,1,False,0.6868686868686869,0.3388471177944862,70.0,56.0,78.0,68.0,71.6,94.0,51.0
2023-01-16,Southeast Asia,VM,70,1674,343,0,1,1,False,0.7070707070707071,0.8390977443609022,98.0,73.0,59.0,84.85714285714286,76.7,99.0,70.0
2023-01-16,East US,Storage,66,561,283,0,1,1,False,0.6666666666666666,0.281203007518797,84.0,78.0,80.0,74.71428571428571,76.8,84.0,65.0
2023-01-16,Southeast Asia,Container,91,1709,422,0,1,1,False,0.9191919191919192,0.8566416040100251,88.0,98.0,80.0,85.71428571428571,78.4,99.0,70.0
2023-01-16,East US,VM,84,1372,485,0,1,1,False,0.8484848484848485,0.6877192982456141,83.0,66.0,71.0,76.71428571428571,77.7,84.0,65.0
2023-01-17,North Europe,VM,51,528,364,1,1,1,False,0.5151515151515151,0.2646616541353383,54.0,56.0,82.0,66.42857142857143,75.96666666666667,85.0,51.0
2023-01-17,West US,Container,89,669,482,1,1,1,False,0.898989898989899,0.3353383458646616,87.0,68.0,94.0,71.71428571428571,72.53333333333333,89.0,59.0
2023-01-17,West US,Storage,87,1697,340,1,1,1,False,0.8787878787878788,0.8506265664160401,59.0,61.0,56.0,72.42857142857143,71.86666666666666,94.0,59.0
2023-01-17,West US,VM,59,1453,452,1,1,1,False,0.5959595959595959,0.7283208020050125,68.0,68.0,61.0,68.0,70.8,94.0,56.0
2023-01-17,Southeast Asia,Storage,85,1593,451,1,1,1,False,0.8585858585858586,0.7984962406015037,56.0,88.0,73.0,81.28571428571429,78.43333333333334,98.0,56.0
2023-01-17,Southeast Asia,VM,56,716,331,1,1,1,False,0.5656565656565656,0.3588972431077694,91.0,70.0,99.0,79.57142857142857,78.26666666666667,98.0,56.0
2023-01-17,Southeast Asia,Container,80,944,381,1,1,1,False,0.8080808080808081,0.4731829573934837,85.0,91.0,81.0,81.14285714285714,79.23333333333333,98.0,56.0
2023-01-17,East US,VM,54,1686,414,1,1,1,False,0.5454545454545454,0.8451127819548873,97.0,84.0,65.0,75.42857142857143,76.93333333333334,97.0,54.0
2023-01-17,North Europe,Container,97,1888,344,1,1,1,False,0.9797979797979798,0.9463659147869674,87.0,54.0,84.0,68.57142857142857,76.16666666666667,97.0,51.0
2023-01-17,North Europe,Storage,87,838,335,1,1,1,False,0.8787878787878788,0.4200501253132832,51.0,68.0,85.0,66.71428571428571,75.86666666666666,87.0,51.0
2023-01-17,East US,Storage,78,734,345,1,1,1,False,0.7878787878787878,0.3679197994987468,54.0,66.0,66.0,77.14285714285714,77.1,97.0,54.0
2023-01-17,East US,Container,96,1087,208,1,1,1,False,0.9696969696969696,0.5448621553884712,78.0,97.0,78.0,79.71428571428571,78.46666666666667,97.0,54.0
2023-01-18,North Europe,Storage,55,557,243,2,1,1,False,0.5555555555555556,0.2791979949874686,98.0,87.0,56.0,72.85714285714286,75.26666666666667,98.0,51.0
2023-01-18,North Europe,VM,98,1932,316,2,1,1,False,0.98989898989899,0.968421052631579,97.0,51.0,67.0,73.0,76.7,98.0,51.0
2023-01-18,North Europe,Container,94,1171,372,2,1,1,False,0.9494949494949496,0.5869674185463659,55.0,97.0,68.0,76.57142857142857,76.1,98.0,51.0
2023-01-18,East US,Container,52,672,340,2,1,1,False,0.5252525252525253,0.3368421052631579,75.0,96.0,66.0,77.14285714285714,77.63333333333334,97.0,52.0
2023-01-18,East US,Storage,75,538,325,2,1,1,False,0.7575757575757576,0.2696741854636591,88.0,78.0,84.0,79.14285714285714,78.6,97.0,54.0
2023-01-18,East US,VM,88,590,401,2,1,1,False,0.8888888888888888,0.2957393483709273,96.0,54.0,83.0,80.42857142857143,78.13333333333334,97.0,54.0
2023-01-18,West US,Storage,69,975,200,2,1,1,False,0.696969696969697,0.4887218045112781,99.0,87.0,68.0,76.0,71.9,99.0,59.0
2023-01-18,Southeast Asia,VM,96,1672,279,2,1,1,False,0.9696969696969696,0.8380952380952381,80.0,56.0,98.0,80.85714285714286,79.2,96.0,56.0
2023-01-18,West US,Container,52,847,389,2,1,1,False,0.5252525252525253,0.4245614035087719,69.0,89.0,61.0,74.71428571428571,71.33333333333333,99.0,52.0
2023-01-18,Southeast Asia,Storage,70,702,451,2,1,1,False,0.7070707070707071,0.3518796992481203,96.0,85.0,70.0,80.85714285714286,79.06666666666666,96.0,56.0
2023-01-18,Southeast Asia,Container,86,1750,346,2,1,1,False,0.8686868686868687,0.8771929824561403,70.0,80.0,88.0,80.57142857142857,79.13333333333334,96.0,56.0
2023-01-18,West US,VM,99,1743,325,2,1,1,False,1.0,0.8736842105263158,89.0,59.0,70.0,75.85714285714286,72.83333333333333,99.0,59.0
2023-01-19,West US,Storage,59,1235,471,3,1,1,False,0.5959595959595959,0.6190476190476191,52.0,69.0,59.0,72.42857142857143,70.56666666666666,99.0,52.0
2023-01-19,East US,VM,69,1964,246,3,1,1,False,0.696969696969697,0.9844611528822056,52.0,88.0,97.0,73.14285714285714,77.1,96.0,52.0
2023-01-19,Southeast Asia,VM,85,1001,344,3,1,1,False,0.8585858585858586,0.5017543859649123,86.0,96.0,91.0,79.71428571428571,79.4,96.0,56.0
2023-01-19,Southeast Asia,Storage,58,1428,411,3,1,1,False,0.5858585858585859,0.7157894736842105,85.0,70.0,56.0,80.0,79.56666666666666,96.0,58.0
2023-01-19,Southeast Asia,Container,62,1231,439,3,1,1,False,0.6262626262626263,0.6170426065162907,58.0,86.0,85.0,76.71428571428571,78.36666666666666,96.0,58.0
2023-01-19,North Europe,VM,57,1645,363,3,1,1,False,0.5757575757575758,0.8245614035087719,94.0,98.0,54.0,77.0,74.86666666666666,98.0,51.0
2023-01-19,North Europe,Storage,75,1197,377,3,1,1,False,0.7575757575757576,0.6,57.0,55.0,51.0,80.42857142857143,74.83333333333333,98.0,55.0
2023-01-19,North Europe,Container,77,1231,240,3,1,1,False,0.7777777777777778,0.6170426065162907,75.0,94.0,87.0,79.0,75.06666666666666,98.0,55.0
2023-01-19,East US,Storage,90,1828,213,3,1,1,False,0.9090909090909092,0.9162907268170426,69.0,75.0,54.0,78.28571428571429,77.36666666666666,96.0,52.0
2023-01-19,West US,VM,52,1155,211,3,1,1,False,0.5252525252525253,0.5789473684210527,52.0,99.0,68.0,72.42857142857143,71.33333333333333,99.0,52.0
2023-01-19,West US,Container,57,857,355,3,1,1,False,0.5757575757575758,0.4295739348370927,59.0,52.0,87.0,68.14285714285714,69.3,99.0,52.0
2023-01-19,East US,Container,64,1938,200,3,1,1,False,0.6464646464646465,0.9714285714285714,90.0,52.0,78.0,76.28571428571429,76.26666666666667,96.0,52.0
2023-01-20,West US,Storage,94,1528,318,4,1,1,False,0.9494949494949496,0.7659147869674185,79.0,59.0,99.0,66.0,69.66666666666667,94.0,52.0
2023-01-20,East US,Storage,84,1776,281,4,1,1,False,0.8484848484848485,0.8902255639097745,78.0,90.0,88.0,73.14285714285714,77.26666666666667,90.0,52.0
2023-01-20,East US,Container,54,949,209,4,1,1,False,0.5454545454545454,0.4756892230576441,84.0,64.0,75.0,70.14285714285714,76.2,90.0,52.0
2023-01-20,West US,Container,82,873,264,4,1,1,False,0.8282828282828283,0.437593984962406,94.0,57.0,69.0,67.85714285714286,70.06666666666666,94.0,52.0
2023-01-20,North Europe,VM,67,723,438,4,1,1,False,0.6767676767676768,0.362406015037594,77.0,57.0,97.0,74.71428571428571,75.56666666666666,98.0,55.0
2023-01-20,North Europe,Storage,98,1352,481,4,1,1,False,0.98989898989899,0.6776942355889725,67.0,75.0,98.0,74.71428571428571,76.36666666666666,98.0,55.0
2023-01-20,North Europe,Container,74,1326,482,4,1,1,False,0.7474747474747475,0.6646616541353384,98.0,77.0,55.0,77.42857142857143,77.1,98.0,57.0
2023-01-20,West US,VM,79,1765,450,4,1,1,False,0.797979797979798,0.8847117794486216,57.0,52.0,89.0,66.71428571428571,69.26666666666667,99.0,52.0
2023-01-20,Southeast Asia,Container,77,1208,332,4,1,1,False,0.7777777777777778,0.6055137844611529,90.0,62.0,70.0,79.42857142857143,79.23333333333333,98.0,58.0
2023-01-20,Southeast Asia,VM,98,1984,297,4,1,1,False,0.98989898989899,0.9944862155388472,62.0,85.0,80.0,79.28571428571429,78.33333333333333,98.0,58.0
2023-01-20,East US,VM,78,1408,245,4,1,1,False,0.7878787878787878,0.7057644110275689,64.0,69.0,96.0,73.71428571428571,76.3,90.0,52.0
2023-01-20,Southeast Asia,Storage,90,1622,205,4,1,1,False,0.9090909090909092,0.8130325814536341,98.0,58.0,96.0,78.42857142857143,79.63333333333334,98.0,58.0
2023-01-21,Southeast Asia,Storage,50,1577,435,5,1,1,True,0.5050505050505051,0.7904761904761904,52.0,90.0,85.0,69.57142857142857,77.9,98.0,50.0
2023-01-21,North Europe,Storage,57,653,449,5,1,1,True,0.5757575757575758,0.3273182957393484,83.0,98.0,57.0,75.85714285714286,76.8,98.0,57.0
2023-01-21,North Europe,Container,83,937,317,5,1,1,True,0.8383838383838383,0.4696741854636591,57.0,74.0,75.0,77.0,77.1,98.0,57.0
2023-01-21,West US,Container,50,1380,487,5,1,1,True,0.5050505050505051,0.6917293233082706,94.0,82.0,59.0,75.14285714285714,69.7,94.0,50.0
2023-01-21,West US,Storage,94,1216,459,5,1,1,True,0.9494949494949496,0.6095238095238096,70.0,94.0,52.0,76.42857142857143,70.06666666666666,94.0,57.0
2023-01-21,West US,VM,70,1601,200,5,1,1,True,0.7070707070707071,0.8025062656641604,82.0,79.0,52.0,70.42857142857143,70.1,94.0,52.0
2023-01-21,East US,VM,87,1270,222,5,1,1,True,0.8787878787878788,0.6365914786967418,54.0,78.0,52.0,75.14285714285714,75.86666666666666,90.0,54.0
2023-01-21,East US,Storage,86,1176,401,5,1,1,True,0.8686868686868687,0.5894736842105263,87.0,84.0,69.0,77.57142857142857,76.23333333333333,90.0,54.0
2023-01-21,East US,Container,59,582,344,5,1,1,True,0.5959595959595959,0.2917293233082706,86.0,54.0,90.0,73.14285714285714,76.33333333333333,87.0,54.0
2023-01-21,Southeast Asia,VM,52,1829,467,5,1,1,True,0.5252525252525253,0.9167919799498748,77.0,98.0,86.0,74.57142857142857,78.6,98.0,52.0
2023-01-21,Southeast Asia,Container,54,1489,421,5,1,1,True,0.5454545454545454,0.7463659147869675,50.0,77.0,58.0,69.0,76.66666666666667,98.0,50.0
2023-01-21,North Europe,VM,83,1871,294,5,1,1,True,0.8383838383838383,0.937844611528822,74.0,67.0,94.0,75.85714285714286,77.3,98.0,57.0
2023-01-22,East US,Container,86,1352,265,6,1,1,True,0.8686868686868687,0.6776942355889725,96.0,59.0,84.0,76.28571428571429,75.7,96.0,54.0
2023-01-22,East US,Storage,96,1418,406,6,1,1,True,0.9696969696969696,0.7107769423558897,66.0,86.0,78.0,76.0,75.93333333333334,96.0,54.0
2023-01-22,East US,VM,66,1123,454,6,1,1,True,0.6666666666666666,0.562907268170426,59.0,87.0,64.0,73.42857142857143,75.46666666666667,87.0,54.0
2023-01-22,Southeast Asia,VM,78,1399,337,6,1,1,True,0.7878787878787878,0.7012531328320802,54.0,52.0,62.0,71.28571428571429,77.33333333333333,98.0,50.0
2023-01-22,Southeast Asia,Storage,66,1853,472,6,1,1,True,0.6666666666666666,0.9288220551378448,78.0,50.0,98.0,66.71428571428571,77.86666666666666,90.0,50.0
2023-01-22,West US,VM,60,934,302,6,1,1,True,0.6060606060606061,0.4681704260651629,50.0,70.0,57.0,75.57142857142857,69.93333333333334,94.0,50.0
2023-01-22,West US,Container,87,1829,297,6,1,1,True,0.8787878787878788,0.9167919799498748,87.0,50.0,94.0,75.71428571428571,70.86666666666666,94.0,50.0
2023-01-22,North Europe,Container,91,580,332,6,1,1,True,0.9191919191919192,0.2907268170426065,87.0,83.0,98.0,77.42857142857143,77.46666666666667,91.0,57.0
2023-01-22,North Europe,Storage,87,1483,229,6,1,1,True,0.8787878787878788,0.7433583959899749,67.0,57.0,67.0,78.42857142857143,76.93333333333334,98.0,57.0
2023-01-22,North Europe,VM,67,1297,448,6,1,1,True,0.6767676767676768,0.650125313283208,83.0,83.0,77.0,75.57142857142857,76.3,98.0,57.0
2023-01-22,Southeast Asia,Container,69,1483,268,6,1,1,True,0.696969696969697,0.7433583959899749,66.0,54.0,90.0,63.71428571428572,76.93333333333334,78.0,50.0
2023-01-22,West US,Storage,87,1263,425,6,1,1,True,0.8787878787878788,0.6330827067669172,60.0,94.0,79.0,76.71428571428571,70.03333333333333,94.0,50.0
2023-01-23,Southeast Asia,Container,54,732,211,0,1,1,False,0.5454545454545454,0.3669172932330827,91.0,69.0,50.0,68.57142857142857,76.6,91.0,54.0
2023-01-23,West US,Container,53,859,383,0,1,1,False,0.5353535353535354,0.4305764411027569,60.0,87.0,94.0,67.0,70.53333333333333,87.0,50.0
2023-01-23,Southeast Asia,Storage,91,1033,200,0,1,1,False,0.9191919191919192,0.5177944862155388,68.0,66.0,52.0,68.0,76.76666666666667,91.0,50.0
2023-01-23,North Europe,Container,99,560,321,0,1,1,False,1.0,0.2807017543859649,76.0,91.0,57.0,82.42857142857143,77.23333333333333,99.0,67.0
2023-01-23,North Europe,Storage,76,592,359,0,1,1,False,0.7676767676767676,0.2967418546365915,74.0,87.0,83.0,76.42857142857143,76.1,91.0,57.0
2023-01-23,North Europe,VM,74,1718,394,0,1,1,False,0.7474747474747475,0.8611528822055138,91.0,67.0,74.0,77.42857142857143,76.73333333333333,91.0,57.0
2023-01-23,West US,Storage,60,1897,207,0,1,1,False,0.6060606060606061,0.950877192982456,72.0,87.0,70.0,72.85714285714286,71.36666666666666,94.0,50.0
2023-01-23,Southeast Asia,VM,68,1528,291,0,1,1,False,0.6868686868686869,0.7659147869674185,69.0,78.0,77.0,62.42857142857143,76.36666666666666,78.0,50.0
2023-01-23,West US,VM,72,1706,294,0,1,1,False,0.7272727272727273,0.8551378446115289,87.0,60.0,82.0,74.28571428571429,71.53333333333333,94.0,50.0
2023-01-23,East US,VM,83,552,404,0,1,1,False,0.8383838383838383,0.2766917293233082,86.0,66.0,54.0,80.42857142857143,76.8,96.0,59.0
2023-01-23,East US,Storage,92,542,439,0,1,1,False,0.9292929292929292,0.2716791979949874,83.0,96.0,87.0,81.14285714285714,76.93333333333334,96.0,59.0
2023-01-23,East US,Container,60,610,448,0,1,1,False,0.6060606060606061,0.3057644110275689,92.0,86.0,86.0,77.42857142857143,76.56666666666666,96.0,59.0
2023-01-24,West US,VM,96,1644,413,1,1,1,False,0.9696969696969696,0.8240601503759398,53.0,72.0,50.0,73.57142857142857,72.03333333333333,96.0,53.0
2023-01-24,North Europe,Container,64,802,326,1,1,1,False,0.6464646464646465,0.4020050125313283,98.0,99.0,87.0,83.85714285714286,76.93333333333334,99.0,64.0
2023-01-24,West US,Container,97,836,225,1,1,1,False,0.9797979797979798,0.419047619047619,96.0,53.0,87.0,80.14285714285714,73.9,97.0,53.0
2023-01-24,West US,Storage,96,1579,306,1,1,1,False,0.9696969696969696,0.7914786967418547,96.0,60.0,60.0,78.71428571428571,72.7,96.0,53.0
2023-01-24,North Europe,Storage,98,1776,379,1,1,1,False,0.98989898989899,0.8902255639097745,85.0,76.0,67.0,87.14285714285714,77.53333333333333,99.0,74.0
2023-01-24,Southeast Asia,VM,71,1025,227,1,1,1,False,0.7171717171717171,0.5137844611528822,54.0,68.0,54.0,71.0,75.86666666666666,91.0,54.0
2023-01-24,Southeast Asia,Storage,72,577,415,1,1,1,False,0.7272727272727273,0.2892230576441102,71.0,91.0,78.0,70.14285714285714,75.6,91.0,54.0
2023-01-24,Southeast Asia,Container,51,864,353,1,1,1,False,0.5151515151515151,0.4330827067669173,72.0,54.0,66.0,68.0,74.0,91.0,51.0
2023-01-24,North Europe,VM,85,1780,207,1,1,1,False,0.8585858585858586,0.8922305764411027,99.0,74.0,83.0,82.71428571428571,77.33333333333333,99.0,67.0
2023-01-24,East US,VM,75,1569,233,1,1,1,False,0.7575757575757576,0.7864661654135339,60.0,83.0,59.0,79.71428571428571,76.4,96.0,60.0
2023-01-24,East US,Storage,98,1601,417,1,1,1,False,0.98989898989899,0.8025062656641604,75.0,92.0,66.0,84.28571428571429,76.96666666666667,98.0,60.0
2023-01-24,East US,Container,94,1596,481,1,1,1,False,0.9494949494949496,0.8,98.0,60.0,96.0,84.0,77.93333333333334,98.0,60.0
2023-01-25,West US,Container,59,1562,472,2,1,1,False,0.5959595959595959,0.7829573934837093,74.0,97.0,60.0,79.85714285714286,73.8,97.0,53.0
2023-01-25,North Europe,Storage,93,1036,344,2,1,1,False,0.9393939393939394,0.519298245614035,88.0,98.0,74.0,86.14285714285714,77.33333333333333,99.0,64.0
2023-01-25,North Europe,Container,62,1735,224,2,1,1,False,0.6262626262626263,0.8696741854636592,93.0,64.0,76.0,84.14285714285714,77.16666666666667,99.0,62.0
2023-01-25,West US,Storage,74,984,227,2,1,1,False,0.7474747474747475,0.4932330827067669,84.0,96.0,72.0,80.0,74.16666666666667,97.0,53.0
2023-01-25,West US,VM,84,1538,391,2,1,1,False,0.8484848484848485,0.7709273182957393,97.0,96.0,87.0,79.71428571428571,74.83333333333333,97.0,53.0
2023-01-25,East US,VM,63,1198,206,2,1,1,False,0.6363636363636364,0.6005012531328321,94.0,75.0,86.0,80.71428571428571,77.83333333333333,98.0,60.0
2023-01-25,North Europe,VM,88,585,325,2,1,1,False,0.8888888888888888,0.2932330827067669,64.0,85.0,91.0,83.42857142857143,77.03333333333333,99.0,64.0
2023-01-25,East US,Container,92,1797,493,2,1,1,False,0.9292929292929292,0.900751879699248,52.0,94.0,92.0,76.28571428571429,77.26666666666667,98.0,52.0
2023-01-25,Southeast Asia,VM,53,1917,266,2,1,1,False,0.5353535353535354,0.9609022556390976,51.0,71.0,69.0,65.71428571428571,73.33333333333333,91.0,51.0
2023-01-25,Southeast Asia,Storage,90,608,345,2,1,1,False,0.9090909090909092,0.3047619047619048,53.0,72.0,68.0,68.85714285714286,73.63333333333334,91.0,51.0
2023-01-25,Southeast Asia,Container,96,727,310,2,1,1,False,0.9696969696969696,0.3644110275689223,90.0,51.0,91.0,69.57142857142857,73.56666666666666,96.0,51.0
2023-01-25,East US,Storage,52,1418,437,2,1,1,False,0.5252525252525253,0.7107769423558897,63.0,98.0,83.0,76.28571428571429,76.96666666666667,98.0,52.0
2023-01-26,East US,Container,68,924,300,3,1,1,False,0.6868686868686869,0.4631578947368421,57.0,92.0,98.0,71.0,75.56666666666666,94.0,52.0
2023-01-26,North Europe,VM,70,1123,203,3,1,1,False,0.7070707070707071,0.562907268170426,62.0,88.0,99.0,80.0,77.63333333333334,98.0,62.0
2023-01-26,Southeast Asia,VM,52,742,230,3,1,1,False,0.5252525252525253,0.3719298245614035,96.0,53.0,54.0,69.28571428571429,72.96666666666667,96.0,51.0
2023-01-26,Southeast Asia,Storage,89,728,235,3,1,1,False,0.898989898989899,0.3649122807017544,52.0,90.0,71.0,71.85714285714286,73.0,96.0,51.0
2023-01-26,West US,Container,82,1960,349,3,1,1,False,0.8282828282828283,0.9824561403508772,83.0,59.0,96.0,76.28571428571429,74.56666666666666,97.0,55.0
2023-01-26,West US,VM,55,1191,481,3,1,1,False,0.5555555555555556,0.5969924812030075,59.0,84.0,53.0,80.14285714285714,73.36666666666666,97.0,55.0
2023-01-26,North Europe,Storage,79,1342,294,3,1,1,False,0.797979797979798,0.6726817042606517,70.0,93.0,85.0,79.14285714285714,78.0,98.0,62.0
2023-01-26,East US,Storage,57,1892,435,3,1,1,False,0.5757575757575758,0.9483709273182958,71.0,52.0,75.0,75.28571428571429,76.53333333333333,98.0,52.0
2023-01-26,Southeast Asia,Container,73,1746,205,3,1,1,False,0.7373737373737373,0.8751879699248121,89.0,96.0,72.0,72.0,72.4,96.0,51.0
2023-01-26,East US,VM,71,533,310,3,1,1,False,0.7171717171717171,0.2671679197994987,92.0,63.0,60.0,77.85714285714286,76.83333333333333,98.0,52.0
2023-01-26,West US,Storage,83,1966,428,3,1,1,False,0.8383838383838383,0.9854636591478696,55.0,74.0,96.0,78.28571428571429,74.1,97.0,55.0
2023-01-26,North Europe,Container,73,1322,336,3,1,1,False,0.7373737373737373,0.66265664160401,79.0,62.0,98.0,75.57142857142857,78.63333333333334,93.0,62.0
2023-01-27,Southeast Asia,VM,63,819,237,4,1,1,False,0.6363636363636364,0.4105263157894737,73.0,52.0,51.0,73.71428571428571,72.63333333333334,96.0,52.0
2023-01-27,North Europe,Storage,69,612,339,4,1,1,False,0.696969696969697,0.3067669172932331,53.0,79.0,88.0,71.28571428571429,78.1,93.0,53.0
2023-01-27,North Europe,Container,96,500,289,4,1,1,False,0.9696969696969696,0.2506265664160401,69.0,73.0,93.0,71.71428571428571,78.06666666666666,96.0,53.0
2023-01-27,West US,Container,93,825,317,4,1,1,False,0.9393939393939394,0.4135338345864661,57.0,82.0,74.0,68.57142857142857,73.43333333333334,93.0,51.0
2023-01-27,West US,VM,51,1346,402,4,1,1,False,0.5151515151515151,0.67468671679198,82.0,55.0,97.0,69.71428571428571,74.3,84.0,51.0
2023-01-27,Southeast Asia,Container,82,1401,377,4,1,1,False,0.8282828282828283,0.7022556390977444,86.0,73.0,90.0,77.28571428571429,72.73333333333333,96.0,52.0
2023-01-27,North Europe,VM,53,1223,424,4,1,1,False,0.5353535353535354,0.613032581453634,73.0,70.0,64.0,74.0,78.7,93.0,53.0
2023-01-27,West US,Storage,57,1549,372,4,1,1,False,0.5757575757575758,0.7764411027568923,51.0,83.0,84.0,65.85714285714286,73.3,83.0,51.0
2023-01-27,Southeast Asia,Storage,86,638,458,4,1,1,False,0.8686868686868687,0.3197994987468672,63.0,89.0,53.0,78.42857142857143,72.66666666666667,96.0,52.0
2023-01-27,East US,VM,51,967,419,4,1,1,False,0.5151515151515151,0.4847117794486215,68.0,71.0,94.0,64.85714285714286,75.46666666666667,92.0,51.0
2023-01-27,East US,Storage,60,503,333,4,1,1,False,0.6060606060606061,0.2521303258145363,51.0,57.0,63.0,64.42857142857143,74.86666666666666,92.0,51.0
2023-01-27,East US,Container,98,1003,261,4,1,1,False,0.98989898989899,0.5027568922305764,60.0,68.0,52.0,71.0,74.93333333333334,98.0,51.0
2023-01-28,North Europe,Container,50,1819,259,5,1,1,True,0.5050505050505051,0.911779448621554,83.0,96.0,79.0,73.85714285714286,77.36666666666666,96.0,50.0
2023-01-28,Southeast Asia,Container,70,1688,204,5,1,1,True,0.7070707070707071,0.8461152882205514,63.0,82.0,89.0,73.57142857142857,71.36666666666666,86.0,63.0
2023-01-28,Southeast Asia,Storage,63,1297,490,5,1,1,True,0.6363636363636364,0.650125313283208,78.0,86.0,52.0,76.28571428571429,71.9,89.0,63.0
2023-01-28,Southeast Asia,VM,78,1372,428,5,1,1,True,0.7878787878787878,0.6877192982456141,82.0,63.0,96.0,74.71428571428571,72.13333333333334,89.0,52.0
2023-01-28,West US,Container,84,1618,268,5,1,1,True,0.8484848484848485,0.8110275689223058,60.0,93.0,83.0,69.28571428571429,72.83333333333333,93.0,51.0
2023-01-28,West US,Storage,60,1410,237,5,1,1,True,0.6060606060606061,0.706766917293233,58.0,57.0,55.0,69.14285714285714,71.76666666666667,93.0,51.0
2023-01-28,West US,VM,58,1284,464,5,1,1,True,0.5858585858585859,0.643609022556391,93.0,51.0,59.0,68.42857142857143,72.06666666666666,93.0,51.0
2023-01-28,North Europe,VM,93,833,336,5,1,1,True,0.9393939393939394,0.4175438596491228,96.0,53.0,62.0,76.14285714285714,77.9,96.0,53.0
2023-01-28,North Europe,Storage,83,1087,234,5,1,1,True,0.8383838383838383,0.5448621553884712,93.0,69.0,70.0,78.0,78.83333333333333,96.0,53.0
2023-01-28,East US,Container,89,820,300,5,1,1,True,0.898989898989899,0.4110275689223057,93.0,98.0,57.0,74.0,75.8,98.0,51.0
2023-01-28,East US,Storage,93,1397,212,5,1,1,True,0.9393939393939394,0.700250626566416,59.0,60.0,71.0,69.42857142857143,74.56666666666666,98.0,51.0
2023-01-28,East US,VM,59,760,337,5,1,1,True,0.5959595959595959,0.3809523809523809,98.0,51.0,92.0,66.28571428571429,73.96666666666667,98.0,51.0
2023-01-29,North Europe,VM,64,1492,352,6,1,1,True,0.6464646464646465,0.7478696741854637,50.0,93.0,73.0,72.57142857142857,77.6,96.0,50.0
2023-01-29,North Europe,Storage,66,1748,303,6,1,1,True,0.6666666666666666,0.8761904761904762,64.0,83.0,53.0,74.42857142857143,77.3,96.0,50.0
2023-01-29,North Europe,Container,89,1562,397,6,1,1,True,0.898989898989899,0.7829573934837093,66.0,50.0,69.0,77.28571428571429,77.7,96.0,50.0
2023-01-29,Southeast Asia,VM,55,1078,378,6,1,1,True,0.5555555555555556,0.5403508771929825,70.0,78.0,73.0,71.0,70.36666666666666,86.0,55.0
2023-01-29,Southeast Asia,Storage,57,1053,214,6,1,1,True,0.5757575757575758,0.5278195488721804,55.0,63.0,63.0,70.14285714285714,70.33333333333333,86.0,55.0
2023-01-29,Southeast Asia,Container,96,1812,430,6,1,1,True,0.9696969696969696,0.9082706766917292,57.0,70.0,86.0,71.57142857142857,71.46666666666667,96.0,55.0
2023-01-29,East US,Container,74,1565,288,6,1,1,True,0.7474747474747475,0.7844611528822055,75.0,89.0,60.0,79.42857142857143,75.6,98.0,59.0
2023-01-29,West US,Container,87,1546,262,6,1,1,True,0.8787878787878788,0.774937343358396,89.0,84.0,57.0,76.85714285714286,75.33333333333333,93.0,58.0
2023-01-29,West US,Storage,89,1299,378,6,1,1,True,0.898989898989899,0.6511278195488722,67.0,60.0,51.0,72.57142857142857,74.33333333333333,93.0,57.0
2023-01-29,West US,VM,67,795,494,6,1,1,True,0.6767676767676768,0.3984962406015037,84.0,58.0,82.0,67.14285714285714,73.33333333333333,93.0,51.0
2023-01-29,East US,Storage,75,1073,331,6,1,1,True,0.7575757575757576,0.537844611528822,68.0,93.0,51.0,77.42857142857143,75.26666666666667,98.0,59.0
2023-01-29,East US,VM,68,1902,277,6,1,1,True,0.6868686868686869,0.9533834586466166,89.0,59.0,68.0,74.0,75.76666666666667,98.0,51.0
2023-01-30,Southeast Asia,VM,53,1343,372,0,1,1,False,0.5353535353535354,0.6731829573934837,96.0,55.0,82.0,67.42857142857143,69.96666666666667,96.0,53.0
2023-01-30,East US,Storage,87,1964,296,0,1,1,False,0.8787878787878788,0.9844611528822056,76.0,75.0,59.0,80.28571428571429,75.63333333333334,93.0,68.0
2023-01-30,East US,Container,86,1934,488,0,1,1,False,0.8686868686868687,0.9694235588972432,87.0,74.0,93.0,79.28571428571429,76.7,89.0,68.0
